dataset_id,row_id,column_name,raw_value,human_mean_1_5,human_mean_0_1,human_median_0_1,human_std_0_1,human_iqr_0_1,human_min_0_1,human_max_0_1,human_ci95_lower_0_1,human_ci95_upper_0_1,n_ratings,n_missing
D7,95,original_language,fr,4.6,0.9,1.0,0.25,0.0,0.0,1.0,0.802,0.998,25,2
D7,95,original_title,Maurice Richard,4.416666666666667,0.8541666666666666,1.0,0.2074255584995267,0.25,0.25,1.0,0.7711791596038418,0.9371541737294915,24,3
D7,96,genres,Comedy Romance,5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,25,2
D7,96,keywords,hong kong macau woman director,4.12,0.78,0.75,0.2824741876113049,0.25,0.0,1.0,0.6692701184563685,0.8907298815436315,25,2
D7,96,original_language,zh,2.28,0.32,0.25,0.31885210782848317,0.5,0.0,1.0,0.1950099737312346,0.4449900262687654,25,2
D7,96,original_title,éžå¸¸å¹¸è¿,1.1666666666666667,0.041666666666666664,0.0,0.14116492564331998,0.0,0.0,0.5,0.0,0.09814439944266351,24,3
D7,97,genres,Crime Action Comedy Thriller,4.84,0.96,1.0,0.2,0.0,0.0,1.0,0.8815999999999999,1.0,25,2
D7,97,keywords,new york martial arts supermarket gang war disabled child,4.375,0.84375,0.875,0.19241740181630956,0.25,0.25,1.0,0.7667670061599335,0.9207329938400665,24,3
D7,97,original_language,cn,2.2,0.3,0.25,0.2975595178559521,0.5,0.0,1.0,0.18335666900046677,0.4166433309995332,25,2
D7,97,original_title,ç´…ç•ªå€,1.2083333333333333,0.052083333333333336,0.0,0.18026500218981154,0.0,0.0,0.75,0.0,0.12420435472829933,24,3
D7,98,genres,Comedy Drama,5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,25,2
D7,98,keywords,dominatrix bdsm,3.48,0.62,0.5,0.2897556441785618,0.25,0.0,1.0,0.5064157874820038,0.7335842125179962,25,2
D7,98,original_language,ja,3.64,0.66,0.75,0.40748210594658835,0.75,0.0,1.0,0.5002670144689374,0.8197329855310627,25,2
D7,98,original_title,R100,3.0416666666666665,0.5104166666666666,0.5,0.3721205878261212,0.5625,0.0,1.0,0.3615374247167733,0.65929590861656,24,3
D7,99,genres,Drama,5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,25,2
D7,99,keywords,new delhi india students' movement war of independence student celebration,4.4,0.85,1.0,0.2602082499332666,0.25,0.0,1.0,0.7479983660261594,0.9520016339738405,25,2
D7,99,original_language,hi,2.44,0.36,0.25,0.36855573979159967,0.5,0.0,1.0,0.21552615000169292,0.504473849998307,25,2
D7,99,original_title,Rang De Basanti,3.25,0.5625,0.5,0.34774115810970413,0.75,0.0,1.0,0.42337456134423357,0.7016254386557664,24,3
D7,100,genres,Music Documentary,4.958333333333333,0.9895833333333334,1.0,0.05103103630798288,0.0,0.75,1.0,0.9691666666666667,1.0,24,3
D7,100,keywords,woman director,4.25,0.8125,1.0,0.25802342327107,0.3125,0.25,1.0,0.7092691309789529,0.9157308690210471,24,3
D7,100,original_language,fr,4.625,0.90625,1.0,0.2188470281706618,0.0,0.25,1.0,0.8186929533787058,0.9938070466212942,24,3
D7,100,original_title,They Will Have to Kill Us First,4.608695652173913,0.9021739130434783,1.0,0.23523598444848237,0.0,0.25,1.0,0.8060357298571459,0.9983120962298107,23,4
